id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
32844749,"Dogs ok, cozy home in San Diego, TDY WELCOME",24954928,Eastside Temporary Accommodations,,City Heights East,32.74341,-117.09734,Entire home/apt,140,31,5,2019-12-10,0.14,2,44,0,
32849056,Heart of SaN Diego .,122246051,Arturo,,Park West,32.72894,-117.16449,Private room,110,1,155,2022-02-27,4.21,2,60,23,
32864003,Room D at The Dutra Inn - Little Italy,81135905,Carolina,,Little Italy,32.72105,-117.16894,Entire home/apt,211,1,257,2022-03-17,7.19,5,111,80,
32865951,1 minute to the beach!- Salt Life... Ocean Living in Mission Beach,162283241,Kimberly,,Mission Bay,32.76054,-117.25056,Entire home/apt,441,1,62,2022-03-07,1.73,8,265,19,
32866784,Bed in 6 Bed Mixed Dorm at ITH Colive Balboa Park,247076354,Aubrey,,Midtown,32.74616,-117.15924,Shared room,23,28,2,2021-03-31,0.16,5,23,1,
32867348,Bed in 8 Bed Mixed Room at ITH Colive Balboa Park,247076354,Aubrey,,Midtown,32.74616,-117.15924,Shared room,16,1,12,2021-11-30,0.44,5,322,6,
32867479,Bed in 6 Bed Mixed Room at ITH Colive Balboa Park,247076354,Aubrey,,Midtown,32.74616,-117.15924,Shared room,37,1,13,2022-03-08,2.35,5,342,13,
32867929,Exclusive Ground Level Patio * AC * 50' OceanFront,3017970,Surf Style,,Mission Bay,32.77232,-117.25275,Entire home/apt,679,3,17,2021-12-10,0.59,119,272,8,
32868178,Bed in 4 Bed Mixed Room at ITH Colive Balboa Park,247076354,Aubrey,,Midtown,32.74536,-117.15866,Shared room,39,1,4,2021-05-09,0.12,5,342,1,
32870757,Pacific Beach Cottage,247296761,Lee,,Pacific Beach,32.80213,-117.24376,Entire home/apt,95,30,4,2020-09-24,0.11,1,211,0,
32874435,SeaWorld 9 Bed/4Bath 16+,79904708,Mark,,Loma Portal,32.7564,-117.2252,Entire home/apt,1010,1,30,2022-02-23,0.82,7,235,19,
32875775,Surfers lounge,23123944,,,Mission Bay,32.77817,-117.25294,Entire home/apt,313,2,156,2022-03-15,4.23,1,151,69,
32894625,{ Bright modern home above San Diego Bay },247475029,Nicole,,Bay Park,32.78322,-117.19043,Entire home/apt,190,3,21,2021-09-06,0.57,1,0,6,
32896487,Oceanview Beach House with adjoining studio,34225543,Daphinne,,Mission Bay,32.76758,-117.25097,Entire home/apt,527,4,5,2021-08-07,0.51,4,1,5,
32896752,Newly renovated home in the heart of North Park,43349223,Evan,,North Hills,32.74602,-117.12546,Entire home/apt,265,2,163,2022-03-21,4.41,55,264,56,
32897825,Newly Remodeled Rancho Bernardo Townhome,247502475,Julie,,Rancho Bernadino,33.02909,-117.08076,Entire home/apt,325,30,10,2022-01-30,0.28,1,169,3,
32905383,Master bedroom with ensuite bathroom! Monthly Rent,247054067,Laura,,Little Italy,32.72515,-117.16767,Private room,60,15,3,2021-10-26,0.09,3,11,1,
32908852,Cozy bedroom with private bath in Mission Valley,67683103,Samira,,Bird Land,32.78298,-117.15448,Private room,100,1,2,2021-11-13,0.24,1,329,2,
32912432,Architectural Urban Loft in Little Italy w Parking,226580933,Alli,,Little Italy,32.72164,-117.16904,Entire home/apt,182,2,220,2022-03-18,5.97,2,271,75,
32922443,Mission Beach Family & Friends Getaway,247705004,Carissa,,Mission Bay,32.77212,-117.25154,Entire home/apt,600,3,37,2022-02-21,1.09,1,209,16,
32925931,Clean Comfy Central spacious home away from home,215746618,Shawn,,College Area,32.77281,-117.06101,Entire home/apt,150,10,35,2021-10-10,0.96,19,357,3,
32933842,Large room with Queen bed for rent weekly,238955122,Wei,,Mira Mesa,32.90963,-117.16045,Private room,50,7,0,,,5,175,0,
32933867,Model townhouse in high end community weekly,238955122,Wei,,Carmel Valley,32.96233,-117.18643,Entire home/apt,140,30,8,2022-02-28,0.33,5,241,4,
32934483,Spacious bedroom for rent monthly with queen bed,238955122,Wei,,Mira Mesa,32.90774,-117.15857,Private room,44,7,0,,,5,290,0,
32937499,California Cottage in North Park,19198612,Traci,,North Hills,32.74237,-117.13927,Entire home/apt,110,2,69,2022-03-20,2.12,1,183,44,
32938162,Cozy Guest Unit in North Park w/laundry & parking,7836142,Nikki,,North Hills,32.75102,-117.12894,Entire home/apt,149,1,121,2022-03-18,3.31,2,66,68,
32939357,Family Fun Year Round in San Diego,5944275,Michael & Rebekah,,Paradise Hills,32.67622,-117.05288,Entire home/apt,203,2,79,2022-01-16,2.33,1,107,24,
32966891,"Central, Comfortable, Cozy",228801432,Rosalia (Rosey),,Serra Mesa,32.78916,-117.13957,Private room,55,3,18,2021-11-30,0.51,2,0,1,
32982061,Little Italy/ Bankers Hill  2bed 2bath Smart Home,43106060,Kristin,,Park West,32.73044,-117.16813,Entire home/apt,350,2,3,2021-12-25,0.09,1,82,1,
32983416,Sonder The Bungalows | Studio Apartment,224859198,Sonder (San Diego),,Little Italy,32.72254,-117.1663,Entire home/apt,225,2,208,2022-03-07,5.65,29,270,98,
32985595,Zen Villa Location Tub Grill AC King Bed Kitchen,9832430,Rick,,Park West,32.72853,-117.16506,Entire home/apt,199,1,135,2022-03-05,3.70,15,355,22,
33011308,"Beach Bungalow #1+AC,Private Outdoor yard",248447937,Rose,,La Jolla,32.85278,-117.25301,Entire home/apt,158,3,29,2022-02-27,0.81,4,136,10,
33012495,Just Renovated Dream Villa LittleItaly HotTub AC!!,9832430,Rick,,Park West,32.73068,-117.16443,Entire home/apt,354,1,141,2022-03-01,3.83,15,362,20,
33036198,Luxury La Jolla Getaway w/ Pool & Coastline Views!,126644161,Evolve,,La Jolla,32.84168,-117.25033,Entire home/apt,1553,3,20,2022-01-04,0.61,58,303,9,
33040591,Sophisticated Condo in Heart of Gaslamp!,29286398,Christine,,Gaslamp Quarter,32.7077,-117.16046,Entire home/apt,158,30,1,2019-08-10,0.03,61,359,0,
33044188,"VALUE, Ocean Front Patio/BBQ/Dining, Light/Bright, Seconds to Beach/Ocean/Bay1",201397463,Kimberly,,Mission Bay,32.77373,-117.25205,Entire home/apt,297,2,50,2022-03-13,1.45,13,101,24,
33045473,Supreme Bay Views in Total Urban Sophistication!,29286398,Christine,,Marina,32.71193,-117.16626,Entire home/apt,206,180,0,,,61,101,0,
33054932,"Remodeled, near mission bay, cozy, close to all",208087084,Anthony And Martha,,Pacific Beach,32.79952,-117.2285,Entire home/apt,142,1,82,2022-01-17,2.25,14,251,35,
33091552,Pacific Beach Studio ☀️ Walking Distance to Beach.,249052742,Mert,,Pacific Beach,32.80324,-117.23313,Entire home/apt,85,2,139,2022-02-26,3.80,3,111,42,
33093720,"Beautiful Cottage, Sweet Patio, Best Street, Seconds to Beach/Ocean/Mission Bay.",201397463,Kimberly,,Mission Bay,32.76195,-117.25095,Entire home/apt,427,2,43,2022-02-27,1.97,13,237,27,
33093757,"Light/Bright, Seconds to Beach/Ocean/Bay, Beach Chairs/Boogie Boards, Sleeps 4!",201397463,Kimberly,,Mission Bay,32.76104,-117.24874,Entire home/apt,297,2,7,2021-10-15,0.39,13,143,6,
33098800,"Eber's Modern Boho Lounge, @ Beach, 2 BDRM Pets ok",187546113,Benji,,Ocean Beach,32.75174,-117.25,Entire home/apt,446,1,75,2022-02-14,2.07,9,64,24,
33108733,Luxury La Jolla Village Private Suite with HotTub,212897699,Shauna,,La Jolla,32.84355,-117.27071,Entire home/apt,299,3,40,2022-03-02,1.10,1,97,18,
33114428,"Defoe's Vintage Globetrotter Abode, 2 BDRM pets OK",187546113,Benji,,Ocean Beach,32.75378,-117.25159,Entire home/apt,432,1,63,2022-03-06,1.72,9,63,23,
33115990,Private Suite In Historic Ocean Beach Cottage,1200386,Brenden,,Ocean Beach,32.74135,-117.24847,Entire home/apt,128,1,242,2022-03-04,6.59,2,97,95,
33121659,Like The White House- just much smaller...& yellow,120273682,Cameron,,Midtown,32.75187,-117.14854,Private room,55,2,42,2021-12-30,1.17,1,0,8,
33130598,clean comfy spacious home central location by SDSU,215746618,Shawn,,College Area,32.77376,-117.06269,Entire home/apt,220,30,24,2021-12-03,0.66,19,365,3,
33132568,Modern & Tranquil Condo in Central San Diego,48687183,April,,Moreno Mission,32.76312,-117.18768,Entire home/apt,189,14,2,2022-02-19,0.85,1,0,2,
33135838,"65 Steps to the Sand 🏖 Deck, Garage, Mission Beach",4967371,Angela,,Mission Bay,32.7829,-117.25251,Entire home/apt,350,3,87,2021-12-29,2.46,1,26,36,
33137150,Centrally located to all San Diego has to offer!,234232170,Robin,,Grantville,32.78663,-117.08686,Entire home/apt,215,3,6,2022-01-17,0.28,1,46,2,
33141919,La Jolla Haven Overlooking the Pacific,69498288,Sara,,La Jolla,32.84951,-117.26307,Entire home/apt,2000,4,9,2020-02-21,0.27,1,1,0,
33157802,3 Levels + 3 Patios + Steps to Beach + Dog OK,3017970,Surf Style,,Mission Bay,32.76733,-117.25067,Entire home/apt,513,3,19,2022-02-26,0.60,119,265,9,
33159143,"PRIVATE ROOM, SAFE NEIGHBORHOOD IN SCRIPPS RANCH",249661563,Robert,,Scripps Ranch,32.91659,-117.0762,Private room,200,60,0,,,1,0,0,
33160504,Avalon I by AvantStay | Contemporary San Diego Condo w/ Large Patio,130904349,AvantStay,,Midtown,32.74327,-117.17644,Entire home/apt,239,1,35,2022-02-24,0.99,36,237,14,
33160505,Avalon II by AvantStay | Chic & Stylish San Diego Condo w/ Vibrant Interiors,130904349,AvantStay,,Midtown,32.74191,-117.17813,Entire home/apt,234,1,25,2022-01-12,0.69,36,234,6,
33160510,Avalon IV by AvantStay | Mins to Gaslamp | Beautiful Deck w/ BBQ,130904349,AvantStay,,Midtown,32.74215,-117.17711,Entire home/apt,216,1,29,2022-02-05,0.81,36,258,11,
33160513,Avalon Buyout by AvantStay | Mins to Gaslamp | Rooftop w/ BBQ & Patio,130904349,AvantStay,,Midtown,32.7427,-117.17851,Entire home/apt,885,1,5,2022-02-20,0.14,36,180,1,
33168889,Light and Bright Townhouse in La Jolla/UCSD,102607334,Ronit,,La Jolla Village,32.85709,-117.23278,Entire home/apt,500,7,0,,,2,347,0,
33189866,"Beach Bungalow #2+AC,Blocks 2 LaJolla Shores Beach",248447937,Rose,,La Jolla,32.85198,-117.25303,Entire home/apt,232,3,40,2022-02-21,1.18,4,277,17,
33190732,"Beach Bungalow #3+AC, La Jolla Shores Beach",248447937,Rose,,La Jolla,32.85269,-117.25507,Entire home/apt,246,3,49,2022-01-30,1.47,4,171,28,
33196293,Cozy room with outdoor patio.,80133362,James,,Pacific Beach,32.79864,-117.23272,Private room,125,3,2,2019-09-29,0.06,1,89,0,
33198776,Amazing Downtown San Diego 1 Bedroom + Upstairs Loft! (H2),71872719,Abe & Dave,,Marina,32.71119,-117.16982,Entire home/apt,297,3,76,2022-03-07,2.12,4,307,19,
33203168,••Tiny HOUSE••Steps2Gaslamp/Near Convention Center,37281687,Michelle,,Grant Hill,32.713,-117.14631,Entire home/apt,116,2,206,2022-03-02,5.74,3,114,73,
33212929,San Diego Luxury Rental (Short or Long Term),101835384,Shirly,,North City,32.96156,-117.2269,Entire home/apt,443,4,16,2022-03-14,0.53,1,289,10,
33219818,Heart Of Little Italy Apt (97 walking Score!),29158067,Nick,,Little Italy,32.72522,-117.16805,Entire home/apt,155,30,64,2020-03-15,1.79,5,80,0,
33220557,5015 Cape May Towers,2772383,San Diego,,Ocean Beach,32.75042,-117.25049,Entire home/apt,125,31,0,,,14,90,0,
33222532,European Flavor in La Jolla Village,215239150,Michael,,La Jolla,32.84662,-117.27188,Entire home/apt,400,7,0,,,1,0,0,
33246035,Tropical paradise in sunny San Diego!,185567365,Al,,North Clairemont,32.831612,-117.211502,Entire home/apt,256,1,149,2022-03-12,4.19,2,28,47,
33250702,"Amazing Luxurious Beach Retreat, Sleeps 10",9671674,Lisa,,Mission Bay,32.76383,-117.25171,Entire home/apt,637,3,15,2022-01-09,0.58,12,51,10,
33253467,Industrial Suite in Architectural Home,249498914,Deborah,,Normal Heights,32.76374,-117.11388,Entire home/apt,176,3,50,2022-03-12,1.38,1,3,21,
33255729,东方艺术家园 B,168811455,Jie,,Mira Mesa,32.92136,-117.13081,Private room,52,1,6,2020-03-03,0.16,3,84,0,
33274063,Mission Beach Tug Boat - Live the California Dream,9671674,Lisa,,Mission Bay,32.76178,-117.25056,Entire home/apt,525,3,14,2021-11-15,0.57,12,57,8,
33275159,"Cute Crown Point Spanish Bungalow, Sleeps 10,",9671674,Lisa,,Mission Bay,32.78464,-117.23614,Entire home/apt,361,3,10,2021-12-23,0.33,12,37,5,
33275680,Large Luxury modern 2 BR - 3 blocks to gas lamp,38256467,Steve,,East Village,32.71228,-117.15487,Entire home/apt,118,5,113,2022-03-15,3.11,21,330,47,
33297101,Bright Room in Artsy Home Southern San Diego,46680853,Megan,,Valencia Park,32.70073,-117.08097,Private room,67,1,10,2022-03-19,0.37,1,0,5,
33297703,Downtown Center Studio,29990718,Gary,,Cortez Hill,32.72255,-117.15855,Entire home/apt,122,3,88,2022-03-05,2.47,16,146,20,
33338384,Master Bedroom in Quiet La Jolla Park Location,73852036,Jeanine,,La Jolla Village,32.85586,-117.23416,Private room,64,30,2,2022-02-25,0.07,4,21,1,
33343680,Breathtaking Ocean View just Steps to Water!,40612989,Cyndee,,La Jolla,32.84445,-117.27761,Entire home/apt,290,5,71,2022-02-26,2.05,2,70,29,
33344964,Classic Craftsman in historic Golden Hill,44206148,Carla,,Balboa Park,32.71719,-117.13854,Entire home/apt,148,4,53,2022-01-03,1.53,1,284,29,
33349264,"Near Gaslamp, La Jolla & North Park! Priv Parking",251230479,Andrew,,South Park,32.71526,-117.1283,Entire home/apt,112,1,47,2021-12-24,1.29,4,42,5,
33349720,ENTIRE GOLDEN HILL HOME NEAR DOWNTOWN (parking),251230479,Andrew,,South Park,32.7151,-117.12832,Entire home/apt,122,1,319,2022-03-10,8.77,4,42,119,
33369042,Where Ultimate Luxury and Supreme Views Collide!,29286398,Christine,,East Village,32.71214,-117.15918,Entire home/apt,197,30,0,,,61,263,0,
33370341,700 sqft. apartment with patio in Overlook Heights,251390715,Cristal,,Moreno Mission,32.77245,-117.20093,Entire home/apt,155,3,121,2022-02-06,3.56,1,25,36,
33372285,Upgraded Private Studio w/ Kitchenette,19065265,Guy,,Northwest,32.62792,-117.05644,Entire home/apt,128,7,14,2022-01-10,0.59,6,309,4,
33372655,☀️ Sunny Cottage-Walk to Beach+Private Yard/Patio,24429074,Richard & Briana,,La Jolla,32.83934,-117.27489,Entire home/apt,378,2,137,2022-03-07,3.81,8,2,34,
33373435,09-Large Beach Studio with Spa and Ocean View Deck,67978523,In Vacation,,Mission Bay,32.77138,-117.25186,Entire home/apt,149,1,15,2022-03-03,0.42,3,3,5,
33394027,Family Getaway~ Beachy w/rooftop | BBQ | Parking,251573227,James H,,Pacific Beach,32.80574,-117.24272,Entire home/apt,471,3,97,2022-03-13,2.82,1,11,43,
33397181,Fantastic beach home with casita. Steps to ocean!!,79157884,David,,La Jolla,32.83125,-117.27752,Entire home/apt,700,5,7,2021-11-27,0.26,1,349,4,
33398238,"~Mission Beach Vacation, King Bed!",25519858,Janet & Scott,,Mission Bay,32.78227,-117.25158,Entire home/apt,162,2,116,2022-03-12,3.21,21,326,47,
33398599,Grey-hub,248118699,Ayoub,,Eastlake Trails,32.63524,-116.94882,Private room,350,1,0,,,1,0,0,
33412999,"Fully equipped Bungalow w/parking, patio & laundry",13838079,Victor,,City Heights West,32.74908119336524,-117.11504586316381,Entire home/apt,184,5,19,2021-11-29,0.55,7,110,9,
33413407,Spacious fully equipped Home w/ parking & laundry,13838079,Victor,,Mission Bay,32.58461,-117.04322,Entire home/apt,198,5,26,2021-10-12,0.77,7,161,10,
33424367,NEWLY RENOVATED Mission Beach 5-bedroom getaway,5002314,Jeff,,Mission Bay,32.76346,-117.25261,Entire home/apt,647,2,14,2022-01-08,0.41,27,132,6,
33426267,Exclusive Patio * A/C * Dog OK * 2 Parking,3017970,Surf Style,,Mission Bay,32.78272,-117.25192,Entire home/apt,294,3,10,2021-06-06,0.31,119,277,1,
33429820,OB Zen Den Studio w/Private Yard & Walk to Beach,64536515,Jeremy & Alex,,Ocean Beach,32.75091,-117.24675,Entire home/apt,130,1,194,2022-03-18,5.51,7,84,88,
33430161,Om Home Beach Studio Bungalow - Walk to the Beach,64536515,Jeremy & Alex,,Ocean Beach,32.75097,-117.2446,Entire home/apt,158,1,214,2022-03-22,6.08,7,90,95,
33430454,The Ocean Beach Love Shack w/Private Yard & Deck,64536515,Jeremy & Alex,,Ocean Beach,32.75143,-117.24659,Entire home/apt,175,1,196,2022-03-22,5.57,7,90,79,
33449922,Recently Renovated Dream Home! 3BR/3BA Ocean Views,12542732,Jonathan,,Mission Bay,32.7613,-117.2511,Entire home/apt,313,4,56,2022-03-13,1.59,2,127,22,
33467501,"San Diego, CA, Balboa Park, Studio SN #1",10981379,Jan,,East Village,32.71925,-117.15406,Entire home/apt,186,1,0,,,48,72,0,
33467510,"San Diego, CA, Balboa Park, Studio LD #1",10981379,Jan,,East Village,32.71912,-117.1541,Entire home/apt,186,1,0,,,48,69,0,
33469404,"PB Bedroom  in Sunny, Charming, Garden Home",252162384,Patricia,,Pacific Beach,32.79663,-117.24174,Private room,67,2,91,2022-03-20,2.56,1,48,43,
33472784,Admire the Bold Style at a Light Filled North Park Nest,25851315,Jonathan,,Normal Heights,32.76281,-117.12764,Entire home/apt,180,1,228,2022-03-21,6.54,7,70,62,
33473455,Lovely 1 bedroom condo right on the beach,244258480,Anita,,Pacific Beach,32.79695949044829,-117.25641358500935,Entire home/apt,200,30,0,,,1,364,0,
33491094,#4 OB Esalen COZY RETRO Cottage 3 blocks to BEACH🏄‍♂️,57066133,Francesca,,Loma Portal,32.75012,-117.2407,Entire home/apt,125,1,104,2022-03-16,2.92,17,297,41,
33496543,La Jolla/UCSD area town house,252245813,Ljiljana,,La Jolla Village,32.86052,-117.23035,Entire home/apt,170,14,15,2021-09-26,0.42,1,310,5,
33498714,Historic Charmer Steps to Downtown,94632357,Tracy,,Grant Hill,32.71018,-117.14422,Entire home/apt,260,3,98,2022-03-14,2.74,1,19,35,
33499209,***NEW LISTING  ***La Jolla Shores Bungalow,105340582,John,,La Jolla,32.85414,-117.25655,Entire home/apt,359,3,21,2022-03-06,0.64,2,301,14,
33501123,The Bungalow on Bush Street,252461050,Lanny & Lance,,Midtown,32.74717,-117.17094,Entire home/apt,243,3,56,2022-02-25,1.59,1,100,26,
33501790,Gaslamp Top Floor Luxury 1BR,5382023,Steffanie,,Gaslamp Quarter,32.70812,-117.16051,Entire home/apt,189,29,11,2022-02-26,0.32,4,163,6,
33528960,Renovated and comfortable guest suite,8610968,Qi,,University City,32.85866,-117.18847,Entire home/apt,68,1,163,2022-03-21,4.53,2,327,73,
33529984,Modernized Studio With a View in a Historic Landmark House,34460513,Patricia,,Balboa Park,32.71457,-117.13047,Entire home/apt,133,2,156,2022-02-27,4.36,6,1,33,
33533716,"*Travelers Paradise, Steps to Sand + AC and Bikes!",25519858,Janet & Scott,,Mission Bay,32.78024,-117.25221,Entire home/apt,147,2,150,2022-03-12,4.16,21,335,52,
33549897,Spacious 1 bdrm in heart of Hillcrest/ Uptown Area,57052220,Peter,,Midtown,32.74896,-117.15307,Entire home/apt,95,7,5,2022-02-21,0.15,1,10,2,
33555438,Comfortable & Beachy~2 King Rooms/Walk in Shower,22863240,Shelly,,Loma Portal,32.75028,-117.23368,Entire home/apt,282,2,25,2020-04-18,0.70,5,19,0,
33556281,Waterfront ☆ Exclusive Ground Level Patio ☆ AC,3017970,Surf Style,,Mission Bay,32.78243,-117.25137,Entire home/apt,580,3,19,2021-11-07,0.53,119,269,6,
33557215,2 Levels of Waterfront ☆ AC ☆ ❤ of MB,3017970,Surf Style,,Mission Bay,32.78243,-117.25137,Entire home/apt,593,3,28,2022-02-08,0.78,119,286,10,
33557501,2 Homes ☆ 3 Levels of Water Front ☆ AC,3017970,Surf Style,,Mission Bay,32.78243,-117.25137,Entire home/apt,1373,3,5,2021-12-27,0.15,119,253,3,
33585984,"Cali Comfort

Private entrance. Near beaches!",105871295,Paul,,Grantville,32.78666,-117.08787,Entire home/apt,79,1,181,2022-03-15,5.05,1,95,54,
33585992,Hip Remodeled Garden Studio in A+ Location,45103895,Erik,,West University Heights,32.76089,-117.14644,Entire home/apt,94,1,205,2022-03-19,5.68,4,78,66,
33587095,东方艺术家园 C,168811455,Jie,,Mira Mesa,32.91779,-117.13722,Private room,58,1,4,2020-01-20,0.12,3,173,0,
33587874,Hillcrest / Bankers Hill,24730659,Sam,,Midtown,32.74763,-117.16361,Entire home/apt,116,1,274,2022-03-04,7.65,1,207,86,
33608719,South Park Farmhouse,252910200,Christy,,Balboa Park,32.72687,-117.13059,Entire home/apt,192,2,72,2022-03-07,2.05,3,127,31,
33627408,LA JOLLA FAMILY HOME !  ~ w/Playground & Jacuzzi,55831803,Tyler,,La Jolla,32.81666,-117.27062,Entire home/apt,695,3,25,2021-09-07,0.75,1,78,14,
33640403,Private Beach Studio steps to the Ocean!,253519338,Brian And Carla,,Mission Bay,32.79019,-117.25283,Entire home/apt,169,2,289,2022-03-18,8.69,3,189,116,
33641185,"#7 OB 'Zen' COZY RETRO, Cottage BLOCKS to BEACH 🏖",57066133,Francesca,,Loma Portal,32.7486,-117.24281,Entire home/apt,125,1,96,2022-03-22,2.87,17,314,46,
33641840,#4053 1/2 Secret North Park Zen Garden Balboa Park,57066133,Francesca,,North Hills,32.75087,-117.14188,Entire home/apt,125,1,25,2021-09-08,0.72,17,278,8,
33687883,Private Guest room in quiet house close to SDSU,253931285,Marcus,,San Carlos,32.80262,-117.0674,Private room,45,4,23,2021-07-15,0.65,2,16,2,
33690366,"Beautiful, quiet and serene place to stay!",142941071,Michael,,Mission Bay,32.57223,-117.02021,Private room,52,7,32,2022-01-08,0.92,1,365,6,
33706544,"Urban Chic 2 bedroom, BLOCKS from PETCO! W/parking",36557070,Brian,,Grant Hill,32.71189,-117.14647,Entire home/apt,144,2,131,2022-03-16,3.67,2,151,57,
33716200,La Jolla Beaches / UCSD / UTC shopping!,229250762,Emily And Phillipe,,University City,32.84856,-117.20374,Private room,130,1,0,,,3,88,0,
33718442,Secluded San Diego Oasis with hilltop views,253959397,Wendy,,Encanto,32.72642,-117.05974,Entire home/apt,270,2,70,2022-03-13,2.03,1,85,24,
33738960,"Luxury, Spacious Home with AMAZING views of SD!!!",35432343,Sue-Ellen,,San Carlos,32.78637,-117.06337,Entire home/apt,543,3,10,2022-01-02,0.31,1,255,3,
